DateTime,Open,High,Low,Close,EMA21,EMA75,EMA150,StochD
12/07/2023 18:00:00,17913.00,17923.00,17910.50,17914.50,17841.11,17809.16,17823.10,88.19
12/07/2023 19:00:00,17914.25,17925.25,17913.25,17917.75,17848.08,17812.01,17824.36,88.59
12/07/2023 20:00:00,17917.50,17919.25,17901.25,17905.50,17853.30,17814.47,17825.43,86.78
12/07/2023 21:00:00,17905.50,17916.25,17904.50,17912.50,17858.68,17817.05,17826.58,85.11
12/07/2023 22:00:00,17912.25,17921.00,17909.25,17920.00,17864.26,17819.76,17827.82,84.19
12/07/2023 23:00:00,17920.00,17924.50,17917.00,17921.25,17869.44,17822.43,17829.06,83.65
12/08/2023 00:00:00,17921.50,17923.00,17909.75,17912.00,17873.31,17824.79,17830.16,83.55
12/08/2023 01:00:00,17911.75,17914.25,17904.25,17907.00,17876.37,17826.95,17831.17,83.28
12/08/2023 02:00:00,17907.25,17907.50,17887.75,17891.50,17877.75,17828.65,17831.97,82.72
12/08/2023 03:00:00,17891.75,17904.50,17882.75,17902.50,17880.00,17830.60,17832.91,82.04
12/08/2023 04:00:00,17902.25,17923.25,17900.75,17922.00,17883.81,17833.00,17834.09,81.62
12/08/2023 05:00:00,17922.00,17933.25,17913.25,17925.00,17887.56,17835.42,17835.29,81.63
12/08/2023 06:00:00,17925.50,17929.00,17886.00,17892.75,17888.03,17836.93,17836.05,81.02
12/08/2023 07:00:00,17892.75,17897.25,17865.00,17883.00,17887.57,17838.14,17836.67,79.49
12/08/2023 08:00:00,17883.50,17892.75,17784.50,17859.75,17885.04,17838.71,17836.98,76.70
12/08/2023 09:00:00,17860.25,17920.75,17832.25,17892.75,17885.74,17840.13,17837.72,74.01
12/08/2023 10:00:00,17893.00,18007.75,17893.00,18000.50,17896.18,17844.35,17839.88,73.01
12/08/2023 11:00:00,18000.25,18006.50,17904.25,17921.00,17898.43,17846.37,17840.95,72.12
12/08/2023 12:00:00,17922.00,17964.75,17884.25,17962.25,17904.23,17849.42,17842.56,71.62
12/08/2023 13:00:00,17961.75,17982.25,17953.25,17980.75,17911.19,17852.88,17844.39,71.04
12/08/2023 14:00:00,17981.00,18013.50,17975.25,18008.25,17920.01,17856.97,17846.56,73.13
12/08/2023 15:00:00,18008.00,18012.00,17982.50,17993.00,17926.65,17860.55,17848.50,77.24
12/08/2023 16:00:00,17993.50,17993.75,17980.75,17987.00,17932.14,17863.87,17850.33,81.79
12/10/2023 18:00:00,17986.50,18008.50,17976.50,17999.00,17938.21,17867.43,17852.30,84.68
12/10/2023 19:00:00,17998.50,18004.25,17963.25,17970.00,17941.10,17870.13,17853.86,86.74
12/10/2023 20:00:00,17970.25,17971.75,17956.50,17963.50,17943.14,17872.59,17855.31,87.47
12/10/2023 21:00:00,17962.75,17972.25,17946.25,17948.00,17943.58,17874.57,17856.54,87.56
12/10/2023 22:00:00,17948.75,17955.00,17942.50,17951.75,17944.32,17876.60,17857.80,85.53
12/10/2023 23:00:00,17951.75,17955.25,17944.50,17947.00,17944.57,17878.45,17858.98,82.61
12/11/2023 00:00:00,17946.75,17958.50,17942.75,17956.25,17945.63,17880.50,17860.27,79.84
12/11/2023 01:00:00,17955.75,17971.50,17952.00,17953.25,17946.32,17882.42,17861.50,77.29
12/11/2023 02:00:00,17953.00,17961.75,17945.75,17956.75,17947.27,17884.37,17862.76,75.43
12/11/2023 03:00:00,17956.50,17969.75,17950.75,17955.50,17948.02,17886.24,17863.99,74.03
12/11/2023 04:00:00,17955.75,17985.00,17952.00,17964.75,17949.54,17888.31,17865.33,73.94
12/11/2023 05:00:00,17965.00,17979.00,17954.00,17956.25,17950.15,17890.10,17866.53,74.22
12/11/2023 06:00:00,17956.00,17967.75,17939.75,17964.50,17951.45,17892.06,17867.83,75.02
12/11/2023 07:00:00,17965.00,17980.25,17961.00,17974.00,17953.50,17894.21,17869.23,75.85
12/11/2023 08:00:00,17973.00,17980.00,17953.25,17976.00,17955.55,17896.36,17870.65,77.05
12/11/2023 09:00:00,17976.00,18060.50,17965.25,18056.75,17964.75,17900.58,17873.11,79.00
12/11/2023 10:00:00,18057.00,18096.75,18032.75,18073.00,17974.59,17905.12,17875.76,81.25
12/11/2023 11:00:00,18073.25,18083.75,18017.75,18058.25,17982.20,17909.15,17878.18,83.17
12/11/2023 12:00:00,18058.25,18101.00,18042.75,18098.25,17992.75,17914.13,17881.09,85.13
12/11/2023 13:00:00,18098.50,18141.00,18085.00,18132.25,18005.43,17919.87,17884.42,87.22
12/11/2023 14:00:00,18132.00,18143.50,18113.00,18120.50,18015.89,17925.15,17887.55,89.45
12/11/2023 15:00:00,18120.25,18136.50,18106.50,18131.25,18026.38,17930.57,17890.77,91.04
12/11/2023 16:00:00,18131.00,18143.50,18125.00,18141.00,18036.80,17936.11,17894.09,91.83
12/11/2023 17:00:00,18141.00,18141.00,18141.00,18141.00,18046.27,17941.50,17897.36,92.82
12/11/2023 18:00:00,18137.25,18140.25,18124.75,18138.50,18054.65,17946.69,17900.55,94.06
12/11/2023 19:00:00,18138.25,18169.00,18137.00,18155.00,18063.78,17952.17,17903.92,95.05
12/11/2023 20:00:00,18154.00,18157.25,18142.50,18148.25,18071.46,17957.33,17907.16,95.34
12/11/2023 21:00:00,18148.00,18156.00,18146.00,18152.50,18078.82,17962.46,17910.41,95.08
12/11/2023 22:00:00,18152.75,18159.50,18150.00,18151.75,18085.45,17967.44,17913.60,94.98
12/11/2023 23:00:00,18151.75,18156.25,18149.00,18152.75,18091.57,17972.32,17916.77,94.82
12/12/2023 00:00:00,18153.00,18165.50,18151.25,18160.50,18097.84,17977.27,17920.00,94.35
12/12/2023 01:00:00,18160.25,18163.75,18154.50,18160.00,18103.49,17982.08,17923.18,93.89
12/12/2023 02:00:00,18160.25,18167.00,18156.75,18159.00,18108.54,17986.74,17926.30,93.78
12/12/2023 03:00:00,18158.75,18176.50,18152.75,18153.25,18112.60,17991.12,17929.31,93.76
12/12/2023 04:00:00,18152.75,18165.25,18146.50,18163.75,18117.25,17995.66,17932.41,93.89
12/12/2023 05:00:00,18163.75,18163.75,18147.50,18150.50,18120.27,17999.74,17935.30,93.78
12/12/2023 06:00:00,18150.00,18159.50,18147.50,18149.25,18122.91,18003.67,17938.14,93.45
12/12/2023 07:00:00,18149.00,18179.25,18147.75,18175.50,18127.69,18008.19,17941.28,93.14
12/12/2023 08:00:00,18176.00,18230.50,18126.75,18134.25,18128.28,18011.51,17943.84,91.46
12/12/2023 09:00:00,18134.50,18151.75,18080.25,18150.75,18130.33,18015.17,17946.58,88.43
12/12/2023 10:00:00,18151.00,18182.25,18138.25,18180.50,18134.89,18019.53,17949.67,84.67
12/12/2023 11:00:00,18180.75,18200.00,18164.00,18169.25,18138.01,18023.47,17952.58,81.14
12/12/2023 12:00:00,18169.25,18187.00,18148.50,18181.25,18141.94,18027.62,17955.61,78.15
12/12/2023 13:00:00,18181.50,18218.25,18174.25,18214.00,18148.49,18032.52,17959.03,75.88
12/12/2023 14:00:00,18214.00,18234.25,18206.50,18231.50,18156.04,18037.76,17962.64,74.89
12/12/2023 15:00:00,18231.50,18263.25,18226.50,18261.00,18165.58,18043.63,17966.59,76.61
12/12/2023 16:00:00,18261.00,18284.00,18257.25,18280.00,18175.98,18049.85,17970.75,79.97
12/12/2023 18:00:00,18281.25,18297.25,18273.25,18293.25,18186.64,18056.26,17975.02,84.36
12/12/2023 19:00:00,18293.00,18294.75,18281.50,18288.50,18195.90,18062.37,17979.17,88.44
12/12/2023 20:00:00,18288.50,18292.50,18282.50,18287.75,18204.25,18068.30,17983.26,92.19
12/12/2023 21:00:00,18287.50,18291.75,18282.75,18286.25,18211.71,18074.04,17987.27,95.18
12/12/2023 22:00:00,18286.25,18287.50,18282.00,18286.25,18218.48,18079.62,17991.23,96.66
12/12/2023 23:00:00,18285.75,18291.00,18282.75,18290.00,18224.99,18085.16,17995.19,96.69
12/13/2023 00:00:00,18289.50,18294.25,18283.00,18288.25,18230.74,18090.50,17999.07,96.33
12/13/2023 01:00:00,18287.75,18291.25,18278.00,18280.50,18235.26,18095.50,18002.80,95.84
12/13/2023 02:00:00,18280.00,18299.50,18276.50,18290.75,18240.31,18100.64,18006.61,95.46
12/13/2023 03:00:00,18290.25,18301.75,18279.25,18292.25,18245.03,18105.68,18010.39,95.19
12/13/2023 04:00:00,18292.25,18293.25,18282.25,18285.00,18248.66,18110.40,18014.03,95.07
12/13/2023 05:00:00,18284.50,18289.25,18278.00,18283.25,18251.81,18114.95,18017.60,94.80
12/13/2023 06:00:00,18283.25,18298.75,18280.50,18295.25,18255.76,18119.70,18021.27,94.55
12/13/2023 07:00:00,18295.00,18300.25,18287.00,18290.75,18258.94,18124.20,18024.84,94.37
12/13/2023 08:00:00,18291.00,18315.50,18288.00,18313.75,18263.92,18129.18,18028.67,94.68
12/13/2023 09:00:00,18313.50,18341.00,18280.50,18294.25,18266.68,18133.53,18032.19,94.31
12/13/2023 10:00:00,18294.50,18331.50,18287.00,18313.00,18270.89,18138.25,18035.91,93.53
12/13/2023 11:00:00,18313.00,18324.00,18280.75,18285.25,18272.19,18142.12,18039.21,91.39
12/13/2023 12:00:00,18285.75,18296.00,18271.50,18276.75,18272.61,18145.66,18042.36,88.73
12/13/2023 13:00:00,18276.75,18288.75,18259.75,18274.00,18272.73,18149.04,18045.42,84.74
12/13/2023 14:00:00,18279.25,18475.75,18274.00,18457.00,18289.49,18157.14,18050.88,81.68
12/13/2023 15:00:00,18456.25,18489.75,18365.75,18464.50,18305.40,18165.23,18056.35,79.39
12/13/2023 16:00:00,18464.25,18469.75,18437.75,18444.75,18318.06,18172.59,18061.50,78.81
12/13/2023 17:00:00,18444.75,18444.75,18444.75,18444.75,18329.58,18179.75,18066.57,78.05
12/13/2023 18:00:00,18457.75,18501.00,18457.75,18499.75,18345.05,18188.17,18072.31,79.06
12/13/2023 19:00:00,18500.00,18544.50,18499.00,18543.50,18363.09,18197.52,18078.55,81.71
12/13/2023 20:00:00,18543.50,18565.75,18539.50,18561.75,18381.15,18207.11,18084.95,86.49
12/13/2023 21:00:00,18562.25,18569.25,18547.25,18552.50,18396.73,18216.20,18091.15,89.99
12/13/2023 22:00:00,18552.75,18558.25,18534.25,18544.25,18410.14,18224.83,18097.15,91.98
12/13/2023 23:00:00,18544.25,18559.25,18542.25,18558.75,18423.65,18233.62,18103.26,92.89
12/14/2023 00:00:00,18559.25,18560.50,18550.50,18555.25,18435.61,18242.08,18109.25,94.44
12/14/2023 01:00:00,18555.50,18567.50,18552.00,18561.50,18447.06,18250.49,18115.24,95.82
12/14/2023 02:00:00,18561.25,18561.25,18534.25,18534.75,18455.03,18257.97,18120.79,95.93
12/14/2023 03:00:00,18535.00,18561.25,18527.50,18533.00,18462.12,18265.20,18126.25,94.82
12/14/2023 04:00:00,18532.75,18533.00,18504.00,18514.75,18466.90,18271.77,18131.40,93.23
12/14/2023 05:00:00,18515.00,18540.00,18507.00,18530.25,18472.66,18278.57,18136.68,91.94
12/14/2023 06:00:00,18530.50,18535.75,18508.75,18514.25,18476.44,18284.78,18141.68,90.46
12/14/2023 07:00:00,18514.50,18537.75,18514.25,18524.00,18480.77,18291.07,18146.75,89.08
12/14/2023 08:00:00,18523.75,18538.50,18490.75,18536.75,18485.86,18297.54,18151.91,87.53
12/14/2023 09:00:00,18537.00,18561.00,18495.25,18533.00,18490.14,18303.73,18156.96,86.65
12/14/2023 10:00:00,18532.75,18534.50,18450.25,18496.00,18490.67,18308.79,18161.45,85.67
12/14/2023 11:00:00,18496.50,18501.00,18426.25,18463.00,18488.16,18312.85,18165.44,84.28
12/14/2023 12:00:00,18463.25,18501.75,18417.50,18419.00,18481.87,18315.64,18168.80,81.20
12/14/2023 13:00:00,18419.50,18419.50,18311.00,18351.50,18470.02,18316.59,18171.22,76.02
12/14/2023 14:00:00,18351.50,18425.75,18350.25,18421.75,18465.63,18319.36,18174.54,69.62
12/14/2023 15:00:00,18421.25,18441.75,18412.00,18439.75,18463.28,18322.52,18178.05,63.05
12/14/2023 16:00:00,18440.50,18450.00,18423.50,18427.75,18460.05,18325.29,18181.36,57.08
12/14/2023 18:00:00,18423.75,18447.25,18416.00,18444.25,18458.61,18328.42,18184.84,51.97
12/14/2023 19:00:00,18444.00,18458.50,18438.75,18443.75,18457.26,18331.46,18188.27,48.06
12/14/2023 20:00:00,18443.75,18450.25,18430.75,18444.75,18456.12,18334.44,18191.67,46.22
12/14/2023 21:00:00,18445.00,18456.00,18443.25,18452.00,18455.75,18337.53,18195.12,46.90
12/14/2023 22:00:00,18451.75,18462.25,18449.25,18461.75,18456.29,18340.80,18198.65,49.03
12/14/2023 23:00:00,18462.25,18464.50,18458.00,18461.75,18456.79,18343.98,18202.13,51.56
12/15/2023 00:00:00,18461.25,18465.25,18449.75,18460.25,18457.10,18347.04,18205.55,53.36
12/15/2023 01:00:00,18459.75,18459.75,18451.75,18454.75,18456.89,18349.88,18208.85,54.61
12/15/2023 02:00:00,18455.25,18486.25,18454.00,18482.50,18459.22,18353.37,18212.48,56.26
12/15/2023 03:00:00,18482.50,18486.00,18466.00,18482.00,18461.29,18356.75,18216.05,58.07
12/15/2023 04:00:00,18481.75,18493.75,18474.75,18491.75,18464.06,18360.31,18219.70,60.52
12/15/2023 05:00:00,18491.75,18497.00,18477.25,18481.25,18465.62,18363.49,18223.16,62.59
12/15/2023 06:00:00,18481.25,18497.50,18477.50,18490.25,18467.86,18366.82,18226.70,64.50
12/15/2023 07:00:00,18490.50,18496.25,18475.25,18480.25,18468.99,18369.81,18230.06,66.01
12/15/2023 08:00:00,18480.25,18496.00,18440.25,18472.00,18469.26,18372.50,18233.26,67.47
12/15/2023 09:00:00,18472.25,18530.75,18440.75,18505.75,18472.58,18376.01,18236.87,68.77
12/15/2023 10:00:00,18506.50,18560.50,18493.50,18543.00,18478.98,18380.40,18240.93,70.79
12/15/2023 11:00:00,18543.00,18571.00,18521.75,18547.75,18485.23,18384.80,18244.99,73.30
12/15/2023 12:00:00,18547.75,18554.50,18482.25,18486.50,18485.35,18387.48,18248.19,75.34
12/15/2023 13:00:00,18486.50,18525.75,18446.50,18464.00,18483.41,18389.49,18251.05,75.59
12/15/2023 14:00:00,18464.00,18513.00,18454.00,18497.75,18484.71,18392.34,18254.32,74.91
12/15/2023 15:00:00,18497.50,18551.75,18490.25,18502.75,18486.35,18395.25,18257.61,73.91
12/15/2023 16:00:00,18502.75,18516.50,18497.25,18499.75,18487.57,18398.00,18260.81,72.38
12/17/2023 16:00:00,18499.75,18499.75,18499.75,18499.75,18488.68,18400.68,18263.98,69.04
12/17/2023 18:00:00,18504.00,18521.75,18486.00,18507.50,18490.39,18403.49,18267.20,64.32
12/17/2023 19:00:00,18507.50,18522.25,18505.00,18509.25,18492.10,18406.27,18270.41,60.19
12/17/2023 20:00:00,18509.50,18515.75,18503.50,18512.25,18493.93,18409.06,18273.61,57.73
12/17/2023 21:00:00,18512.25,18527.25,18510.50,18524.00,18496.67,18412.08,18276.93,56.87
12/17/2023 22:00:00,18524.00,18529.50,18519.50,18526.00,18499.33,18415.08,18280.23,56.96
12/17/2023 23:00:00,18525.75,18537.00,18522.50,18536.00,18502.67,18418.26,18283.62,58.15
12/18/2023 00:00:00,18536.25,18542.50,18534.50,18536.75,18505.77,18421.38,18286.97,60.41
12/18/2023 01:00:00,18537.00,18542.50,18525.75,18527.75,18507.76,18424.18,18290.16,62.84
12/18/2023 02:00:00,18528.00,18539.25,18519.75,18523.00,18509.15,18426.78,18293.24,64.72
12/18/2023 03:00:00,18523.25,18528.75,18492.00,18526.00,18510.68,18429.39,18296.32,66.15
12/18/2023 04:00:00,18526.00,18538.00,18518.00,18525.50,18512.03,18431.92,18299.36,67.05
12/18/2023 05:00:00,18526.00,18538.75,18518.75,18519.75,18512.73,18434.23,18302.28,67.38
12/18/2023 06:00:00,18520.00,18525.50,18500.25,18506.75,18512.19,18436.14,18304.99,66.14
12/18/2023 07:00:00,18506.50,18526.25,18502.25,18524.50,18513.31,18438.47,18307.89,64.40
12/18/2023 08:00:00,18524.75,18538.75,18514.25,18537.25,18515.48,18441.07,18310.93,63.23
12/18/2023 09:00:00,18537.50,18566.75,18515.75,18562.25,18519.73,18444.26,18314.26,64.54
12/18/2023 10:00:00,18562.50,18590.25,18549.75,18552.75,18522.74,18447.11,18317.42,66.69
12/18/2023 11:00:00,18552.75,18598.25,18539.50,18588.25,18528.69,18450.82,18321.01,69.84
12/18/2023 12:00:00,18588.25,18622.00,18588.25,18615.75,18536.61,18455.16,18324.91,73.28
12/18/2023 13:00:00,18616.00,18640.75,18604.50,18637.75,18545.80,18459.97,18329.05,78.58
12/18/2023 14:00:00,18638.25,18658.00,18631.50,18644.75,18554.80,18464.83,18333.24,83.87
12/18/2023 15:00:00,18644.75,18656.25,18621.25,18621.75,18560.88,18468.96,18337.06,87.69
12/18/2023 16:00:00,18622.00,18622.50,18596.50,18603.75,18564.78,18472.51,18340.59,88.08
12/18/2023 18:00:00,18603.75,18612.50,18600.00,18608.00,18568.71,18476.07,18344.13,87.00
12/18/2023 19:00:00,18607.75,18610.25,18600.75,18606.25,18572.12,18479.50,18347.60,84.52
12/18/2023 20:00:00,18606.00,18608.00,18594.75,18606.00,18575.20,18482.83,18351.03,81.89
12/18/2023 21:00:00,18606.00,18618.75,18604.25,18608.50,18578.23,18486.14,18354.44,78.05
12/18/2023 22:00:00,18609.25,18622.25,18608.50,18613.75,18581.46,18489.49,18357.87,74.48
12/18/2023 23:00:00,18613.50,18618.00,18603.75,18612.00,18584.23,18492.72,18361.24,71.92
12/19/2023 00:00:00,18612.00,18617.50,18611.00,18615.00,18587.03,18495.94,18364.60,70.97
12/19/2023 01:00:00,18615.25,18618.25,18600.75,18608.75,18589.01,18498.90,18367.83,70.89
12/19/2023 02:00:00,18608.50,18618.25,18603.75,18607.75,18590.71,18501.77,18371.01,71.18
12/19/2023 03:00:00,18608.00,18632.50,18608.00,18624.50,18593.78,18505.00,18374.37,71.72
12/19/2023 04:00:00,18624.25,18634.50,18619.50,18627.50,18596.85,18508.22,18377.72,72.80
12/19/2023 05:00:00,18627.50,18632.50,18624.50,18630.75,18599.93,18511.45,18381.07,74.27
12/19/2023 06:00:00,18630.75,18647.25,18622.00,18638.50,18603.44,18514.79,18384.48,75.95
12/19/2023 07:00:00,18638.25,18673.00,18633.25,18655.00,18608.12,18518.48,18388.06,77.86
12/19/2023 08:00:00,18655.75,18657.25,18634.75,18642.50,18611.25,18521.74,18391.43,79.82
12/19/2023 09:00:00,18642.50,18679.00,18628.25,18664.75,18616.11,18525.51,18395.05,82.07
12/19/2023 10:00:00,18664.75,18689.75,18638.00,18684.75,18622.35,18529.70,18398.89,84.40
12/19/2023 11:00:00,18684.75,18696.50,18664.75,18665.50,18626.27,18533.27,18402.42,86.21
12/19/2023 12:00:00,18665.75,18686.50,18649.25,18677.75,18630.95,18537.07,18406.07,86.99
12/19/2023 13:00:00,18677.75,18688.50,18648.75,18677.00,18635.14,18540.76,18409.66,86.64
12/19/2023 14:00:00,18677.50,18693.00,18675.25,18683.50,18639.54,18544.51,18413.28,86.21
12/19/2023 15:00:00,18683.50,18711.25,18668.50,18705.00,18645.49,18548.74,18417.15,86.44
12/19/2023 16:00:00,18704.75,18713.25,18699.25,18709.75,18651.33,18552.97,18421.02,87.27
12/19/2023 18:00:00,18706.75,18718.00,18703.75,18711.50,18656.80,18557.14,18424.87,88.11
12/19/2023 19:00:00,18711.50,18722.25,18711.25,18718.00,18662.36,18561.38,18428.75,89.07
12/19/2023 20:00:00,18718.00,18723.00,18713.00,18721.25,18667.72,18565.58,18432.63,90.52
12/19/2023 21:00:00,18721.50,18727.75,18716.75,18725.50,18672.97,18569.79,18436.51,92.89
12/19/2023 22:00:00,18725.50,18729.75,18721.00,18723.25,18677.54,18573.83,18440.30,94.85
12/19/2023 23:00:00,18723.00,18725.75,18717.00,18724.50,18681.81,18577.80,18444.07,96.11
12/20/2023 00:00:00,18724.75,18729.75,18714.25,18720.75,18685.35,18581.56,18447.73,96.35
12/20/2023 01:00:00,18720.75,18722.75,18709.75,18716.50,18688.18,18585.11,18451.29,95.98
12/20/2023 02:00:00,18716.50,18724.25,18712.00,18720.75,18691.14,18588.68,18454.86,95.37
12/20/2023 03:00:00,18720.75,18721.25,18664.75,18669.25,18689.15,18590.80,18457.70,92.65
12/20/2023 04:00:00,18669.50,18675.50,18645.25,18659.25,18686.43,18592.60,18460.37,87.20
12/20/2023 05:00:00,18659.25,18666.25,18650.75,18657.00,18683.76,18594.30,18462.98,78.97
12/20/2023 06:00:00,18656.50,18663.75,18647.00,18658.75,18681.48,18595.99,18465.57,70.09
12/20/2023 07:00:00,18658.50,18670.25,18651.00,18655.75,18679.15,18597.56,18468.09,61.03
12/20/2023 08:00:00,18655.50,18671.00,18654.00,18665.50,18677.90,18599.35,18470.70,52.42
12/20/2023 09:00:00,18665.75,18708.00,18654.50,18701.00,18680.00,18602.03,18473.75,45.75
12/20/2023 10:00:00,18700.00,18757.25,18692.00,18736.25,18685.12,18605.56,18477.23,43.74
12/20/2023 11:00:00,18736.25,18739.50,18711.75,18725.00,18688.74,18608.70,18480.51,45.93
12/20/2023 12:00:00,18725.00,18748.25,18706.00,18745.50,18693.90,18612.30,18484.02,51.85
12/20/2023 13:00:00,18745.25,18749.25,18714.00,18723.00,18696.55,18615.22,18487.19,57.92
12/20/2023 14:00:00,18723.00,18727.00,18518.50,18525.50,18681.00,18612.85,18487.69,61.17
12/20/2023 15:00:00,18525.75,18552.75,18444.25,18447.75,18659.79,18608.51,18487.16,60.00
12/20/2023 16:00:00,18448.00,18478.75,18441.00,18477.50,18643.22,18605.06,18487.04,54.29
12/20/2023 18:00:00,18477.50,18497.75,18473.75,18495.50,18629.79,18602.18,18487.15,46.63
12/20/2023 19:00:00,18495.50,18496.00,18484.25,18489.00,18616.99,18599.20,18487.17,38.00
12/20/2023 20:00:00,18489.00,18496.75,18485.00,18494.00,18605.81,18596.43,18487.26,28.77
12/20/2023 21:00:00,18493.75,18508.25,18493.25,18504.00,18596.56,18594.00,18487.49,20.28
12/20/2023 22:00:00,18503.75,18513.25,18503.50,18506.50,18588.37,18591.70,18487.74,15.30
12/20/2023 23:00:00,18506.50,18522.25,18504.50,18521.75,18582.31,18589.86,18488.19,14.95
12/21/2023 00:00:00,18521.50,18531.25,18518.00,18529.75,18577.53,18588.27,18488.74,17.75
12/21/2023 01:00:00,18530.00,18531.75,18520.25,18527.50,18572.99,18586.68,18489.25,20.18
12/21/2023 02:00:00,18527.75,18552.75,18525.75,18548.00,18570.71,18585.66,18490.03,22.34
12/21/2023 03:00:00,18547.50,18567.00,18544.75,18557.50,18569.51,18584.92,18490.92,24.66
12/21/2023 04:00:00,18557.00,18574.75,18550.75,18562.25,18568.85,18584.32,18491.87,27.39
12/21/2023 05:00:00,18562.50,18563.25,18542.75,18547.50,18566.91,18583.35,18492.61,29.84
12/21/2023 06:00:00,18547.00,18565.50,18546.50,18555.00,18565.83,18582.60,18493.43,31.83
12/21/2023 07:00:00,18555.00,18574.25,18550.75,18566.75,18565.91,18582.19,18494.40,33.51
12/21/2023 08:00:00,18566.75,18655.00,18542.25,18625.00,18571.28,18583.31,18496.13,36.03
12/21/2023 09:00:00,18624.75,18642.50,18569.25,18577.25,18571.83,18583.15,18497.21,38.50
12/21/2023 10:00:00,18577.25,18617.25,18527.25,18557.50,18570.52,18582.48,18498.01,40.41
12/21/2023 11:00:00,18557.00,18604.75,18545.00,18563.00,18569.84,18581.97,18498.87,40.91
12/21/2023 12:00:00,18563.25,18563.50,18508.75,18520.75,18565.38,18580.36,18499.16,40.59
12/21/2023 13:00:00,18520.75,18565.75,18498.25,18564.75,18565.32,18579.95,18500.02,40.48
12/21/2023 14:00:00,18564.50,18591.25,18548.75,18568.75,18565.63,18579.65,18500.94,40.53
12/21/2023 15:00:00,18568.75,18649.75,18557.00,18634.50,18571.89,18581.09,18502.70,42.50
12/21/2023 16:00:00,18634.25,18640.00,18624.75,18634.00,18577.54,18582.49,18504.44,46.51
12/21/2023 18:00:00,18638.25,18640.00,18615.50,18625.75,18581.92,18583.62,18506.05,52.53
12/21/2023 19:00:00,18625.75,18628.25,18612.50,18613.50,18584.79,18584.41,18507.47,58.73
12/21/2023 20:00:00,18613.50,18618.50,18591.50,18594.25,18585.65,18584.67,18508.62,64.52
12/21/2023 21:00:00,18594.25,18607.50,18591.75,18603.00,18587.23,18585.15,18509.87,69.38
12/21/2023 22:00:00,18603.50,18606.25,18584.00,18593.00,18587.75,18585.36,18510.97,73.28
12/21/2023 23:00:00,18593.25,18598.75,18591.25,18596.50,18588.55,18585.65,18512.11,74.03
12/22/2023 00:00:00,18596.75,18597.25,18580.50,18580.75,18587.84,18585.52,18513.02,71.67
12/22/2023 01:00:00,18581.25,18590.50,18575.25,18588.00,18587.85,18585.59,18514.01,67.30
12/22/2023 02:00:00,18587.75,18598.75,18583.25,18593.00,18588.32,18585.78,18515.05,63.52
12/22/2023 03:00:00,18593.25,18603.25,18584.00,18585.25,18588.04,18585.77,18515.98,61.11
12/22/2023 04:00:00,18585.50,18606.50,18582.25,18598.25,18588.97,18586.10,18517.07,59.77
12/22/2023 05:00:00,18598.00,18616.25,18594.75,18616.25,18591.45,18586.89,18518.39,59.87
12/22/2023 06:00:00,18616.00,18621.50,18610.50,18618.50,18593.91,18587.72,18519.71,61.05
12/22/2023 07:00:00,18618.50,18636.00,18618.25,18629.75,18597.17,18588.83,18521.17,63.91
12/22/2023 08:00:00,18630.00,18689.75,18614.00,18684.00,18605.06,18591.33,18523.33,67.96
12/22/2023 09:00:00,18684.00,18725.00,18673.00,18708.25,18614.44,18594.41,18525.78,72.87
12/22/2023 10:00:00,18708.50,18721.50,18678.50,18679.50,18620.36,18596.65,18527.81,77.46
12/22/2023 11:00:00,18680.00,18697.50,18652.25,18673.50,18625.19,18598.67,18529.74,80.80
12/22/2023 12:00:00,18674.00,18696.00,18651.75,18691.50,18631.22,18601.11,18531.89,83.08
12/22/2023 13:00:00,18691.50,18705.25,18684.00,18688.00,18636.38,18603.40,18533.95,84.52
12/22/2023 14:00:00,18688.00,18690.00,18579.75,18670.75,18639.50,18605.17,18535.77,84.63
12/22/2023 15:00:00,18671.25,18675.75,18641.50,18664.25,18641.75,18606.73,18537.47,82.69
12/22/2023 16:00:00,18664.00,18671.00,18642.25,18646.25,18642.16,18607.77,18538.91,78.26
12/25/2023 18:00:00,18647.25,18695.25,18647.25,18687.75,18646.31,18609.87,18540.88,74.30
12/25/2023 19:00:00,18687.75,18690.25,18674.75,18680.50,18649.41,18611.73,18542.73,71.58
12/25/2023 20:00:00,18680.00,18689.75,18675.50,18689.00,18653.01,18613.76,18544.67,70.58
12/25/2023 21:00:00,18689.00,18691.50,18682.75,18689.50,18656.33,18615.76,18546.58,69.45
12/25/2023 22:00:00,18690.00,18704.50,18690.00,18700.00,18660.30,18617.97,18548.62,69.33
12/25/2023 23:00:00,18700.00,18712.50,18697.00,18705.75,18664.43,18620.28,18550.70,70.76
12/26/2023 00:00:00,18705.75,18710.75,18703.00,18707.25,18668.32,18622.57,18552.77,74.48
12/26/2023 01:00:00,18707.75,18712.50,18705.25,18709.50,18672.07,18624.86,18554.85,78.22
12/26/2023 02:00:00,18709.25,18721.25,18709.00,18717.00,18676.15,18627.29,18556.99,82.00
12/26/2023 03:00:00,18717.00,18719.50,18705.00,18707.00,18678.96,18629.38,18558.98,84.40
12/26/2023 04:00:00,18707.50,18707.75,18686.75,18697.00,18680.60,18631.16,18560.81,86.32
12/26/2023 05:00:00,18697.25,18702.25,18690.50,18699.50,18682.32,18632.96,18562.65,87.04
